,x,y,z
505,-69.50800577101296,-95.6689494346245,-276.0732540827736
506,-79.33945424871249,-88.41613337902984,-275.8653551211471
507,-88.68617646785094,-81.21753112849527,-275.2329338696392
508,-97.88907668375828,-73.88688635768386,-274.15612106966626
509,-106.96624577635015,-66.35007013603453,-272.6470853478225
510,-115.86797114739191,-58.707496849584984,-270.6981620317665
511,-124.49128100956821,-50.98544325518835,-268.3594487696001
512,-132.91910612723876,-43.1876293356747,-265.6075172187674
513,-130.66840429065718,-31.92186130019802,-268.32688487040684
514,-128.21123243711574,-20.60391885089877,-270.62298151542615
515,-125.48086186349498,-9.189834634046724,-272.52471094410436
516,-122.54888792350934,2.2381697782426526,-273.9881512792098
517,-119.39807554359992,13.567974483528042,-275.0280381763501
518,-116.06086664245747,24.87579453712619,-275.6372903479145
519,-112.37208506412519,36.51232925252611,-275.841851818474
520,-108.50127465396776,48.08840517307986,-275.59834393006497
521,-104.54714570506967,59.19157649330003,-274.9678823792697
522,-100.44096371103761,70.20986330604163,-273.9385469386589
523,-96.11631652653594,81.1936011328081,-272.5311110809047
524,-91.65535548285534,92.07141728252296,-270.744268773515
525,-87.04784161264882,102.74668242427948,-268.6294331530936
526,-82.32148228997217,113.30661480602834,-266.1667687545741
527,-76.39067691369137,122.2465699159724,-264.3017342983914
528,-64.86809352415503,123.47715205608242,-266.7637590486609
529,-53.272615869661976,124.51524607942783,-268.84063773105817
530,-41.49766722671705,125.36329897674887,-270.5494127943364
531,-29.759981916228647,126.01471668481078,-271.85608960529123
532,-17.953135160575023,126.47279779327499,-272.78088758742655
533,-6.132397263846824,126.73868449175782,-273.32156698333955
534,6.136002936285961,126.81320317702607,-273.482272169043
535,17.98442292195711,126.69320780430027,-273.25627549288674
536,29.847956681623376,126.38723422087098,-272.65973511057
537,41.67441924782007,125.89726191845409,-271.7017704740675
538,53.57636026009043,125.22519446288958,-270.3734859739492
539,65.34098900216856,124.37731396424093,-268.70849595240577
540,77.08350519259928,123.35529003810159,-266.6988293770647
541,88.75732255040585,122.16489871883155,-264.35964779828316
542,93.55052132977521,111.49388505826923,-266.85092237399783
543,98.20290165893636,100.68573952434727,-268.9967030413414
544,102.69445388333995,89.7864141232392,-270.7822879453592
545,107.0601580754916,78.68886678658913,-272.2181429360922
546,111.22637630868755,67.59410282272366,-273.2717612172719
547,115.22833335273764,56.39850626912517,-273.95459117778387
548,119.04776539048896,45.15168251268415,-274.2603605881814
549,122.81406754389961,33.437296908751726,-274.1783882646588
550,126.26024890653413,22.08331669153819,-273.7127950840394
551,129.52198263856107,10.676790328737962,-272.8653379817054
552,132.58329450624433,-0.7295135092326915,-271.64024158214306
553,135.4747167125778,-12.240900024579009,-270.0213513734647
554,138.13732403467534,-23.649827263570238,-268.04231718945664
555,140.60320187210715,-35.058140550296,-265.6893054364503
556,142.86078794431177,-46.41805629598163,-262.9761032396313
557,134.18660089366182,-54.21221463427994,-265.3514845826156
558,125.35932327823679,-61.91492884341946,-267.4085656429543
559,116.4112070350877,-69.49515553623782,-269.12961015217195
560,107.24741448878946,-77.0206570703774,-270.5203650024883
561,98.03304447250483,-84.35798734975235,-271.5442301864915
562,88.67622540291414,-91.57262142154352,-272.20739422948316
563,79.21674201705927,-98.63001283599387,-272.4980637743701
564,69.29889922527173,-105.77921797548262,-272.3988567246679
565,59.623305714612755,-112.50983434992715,-271.90984405046754
566,49.84031574021422,-119.07552356620616,-271.0263285829416
567,39.99551680884809,-125.4398850057754,-269.74861141809754
568,30.001291602597984,-131.6609338738832,-268.05477517625803
569,20.0388971578296,-137.61548740463894,-265.97721126882493
570,10.022455937807157,-143.36235434719998,-263.4981408998582
571,0.0,-148.8722361074165,-260.6306772091729
572,-10.020594260708469,-143.33572470536785,-263.4491959648538
573,-20.03389545393534,-137.58113861219587,-265.91082342108507
574,-29.994286847155713,-131.63019344259433,-267.9921892659541
575,-39.988267761958646,-125.41714946737596,-269.6997204300931
576,-49.83333150480186,-119.05883724558228,-270.9883490546489
577,-59.61403746794896,-112.492345066427,-271.8675765600161
578,-69.2800392201378,-105.75042968856343,-272.32472215840875
579,-79.17354815914341,-98.5762336644172,-272.34948100828655
580,-88.58789642442208,-91.48140738901954,-271.93625277120583
581,-97.86960117479927,-84.21734347079872,-271.0915044276068
582,-106.97010652679,-76.8215059622052,-269.8208847263831
583,-115.97021281840142,-69.23189083467041,-268.11008115115084
584,-124.69854028487765,-61.58856833871278,-265.99902522877034
585,-133.2393747728296,-53.82952943748859,-263.478362708119
586,-141.55339772730886,-45.993261546023284,-260.5694779533767
587,-139.4226792666325,-34.76378788353969,-263.45854378291494
588,-137.0579939027461,-23.465040339696674,-265.94797989433073
589,-134.4716181742154,-12.150264449020314,-268.02202611586694
590,-131.63406307920556,-0.7242905499451593,-269.69543054755206
591,-128.60553312861327,10.60124532035207,-270.9346440548459
592,-125.35921486117627,21.925722988485813,-271.7594918935527
593,-121.91438229192077,33.19234904979341,-272.1698703703641
594,-118.13857378181638,44.80685007737275,-272.1657793281268
595,-114.30328350445943,55.94574063285007,-271.7552913560261
596,-110.28257613281163,67.02053989413189,-270.9529413037022
597,-106.09829117035126,77.98189775043615,-269.77243738721415
598,-101.71812099252571,88.93280006773851,-268.2079166529104
599,-97.21894198080388,99.67690265515795,-266.3014475562997
600,-92.56775727935529,110.32262293680371,-264.04760829725313
601,-87.78635452692245,120.82846577065752,-261.4676637080049
602,-81.83252628176142,129.7617486200814,-259.5236979559435
603,-70.36614336236893,131.0764708823936,-262.15304210580183
604,-58.80178345548886,132.20420392870454,-264.4076051725444
605,-47.153451136869116,133.1423316692527,-266.2846633385054
606,-35.435028098841,133.89121985041933,-267.7819379048239
607,-23.66075935505437,134.4498449097792,-268.89938865286956
608,-11.844506296419263,134.8194381046773,-269.6376710296337
609,0.0,134.99984979458281,-269.9995991002308
610,11.859890334012343,134.994546062086,-269.98788537912367
611,23.723092596841614,134.80404718052029,-269.60779240094115
612,35.578240522302245,134.4323478557782,-268.8641918875081
613,47.415329074858626,133.88176936545554,-267.7635387309111
614,59.22534201153495,133.1564917408872,-266.31217501504347
615,71.00083204679713,132.2587547036827,-264.5176106534362
616,82.73525604547355,131.1932062322703,-262.38661539450334
617,94.42375165327044,129.96340465001728,-259.9263007086633
618,99.26857381831682,119.30305139639488,-262.55301300031664
619,103.96969590165342,108.52606325637382,-264.83483580629036
620,108.52164472664788,97.64060939139736,-266.76515060828046
621,112.9190328700833,86.65210727413009,-268.3388130623844
622,117.15631159276023,75.57138879463811,-269.54994128953336
623,121.22789670391775,64.40622551226625,-270.39439878682424
624,125.12854809389178,53.16799024066157,-270.8681041049077
625,128.85310633484823,41.86764356505493,-270.96821611841483
626,132.39667233913738,30.515610214443214,-270.6930024331414
627,135.7549872449933,19.125660291649968,-270.0413988035786
628,138.92410364488012,7.70977205353246,-269.01377841319714
629,141.9006430242373,-3.720048580842528,-267.6115620186577
630,144.68203763205034,-15.151884640530376,-265.83709231048033
631,147.26605426617738,-26.57205957090501,-263.6940055767745
632,149.6512756788979,-37.97029361139898,-261.186614390043
633,151.836835653631,-49.33484081494111,-258.32025111297224
634,143.18263355451174,-57.16094229283879,-260.8108685727995
635,134.39655563259763,-64.88770459577881,-262.9833853043269
636,125.47878128932616,-72.50750295750912,-264.82895638769594
637,116.43047242412106,-80.01347646392145,-266.3382421704929
638,107.25416393057533,-87.39945545379142,-267.50130310714536
639,97.9539240357851,-94.65617838789545,-268.30890116904646
640,88.53539955300502,-101.77268565342683,-268.7526042058961
641,79.0052940239562,-108.74073487166028,-268.8236851051518
642,69.37204457174033,-115.54956478844461,-268.5149695753965
643,59.64542079581821,-122.18724440657678,-267.8209735858362
644,49.8362915676947,-128.64416060739904,-266.73674826965123
645,39.956801344390946,-134.90890517106115,-265.2598406781251
646,30.019693893723954,-140.97212270838693,-263.388906205913
647,20.038549624805615,-146.82469621993977,-261.12461686214976
648,10.027329584583716,-152.45742885732167,-258.4700797803193
649,0.0,-157.86351549044565,-255.4295434189337
650,-10.024125013246596,-152.40870594435404,-258.3874769495077
651,-20.028373533260275,-146.75013485807347,-260.9920110570549
652,-30.001543781276055,-140.88688999787914,-263.22965947001717
653,-39.93073587703128,-134.82089853524573,-265.0868007578514
654,-49.801653885662,-128.55474914859437,-266.55135841855343
655,-59.59906266097891,-122.09227696940783,-267.6128154298432
656,-69.30662316292647,-115.44059560117392,-268.2617461378335
657,-78.90773869289825,-108.60646237105199,-268.4917430002506
658,-88.3855882378405,-101.6004754418895,-268.2978462074768
659,-97.72365995098416,-94.43366644157177,-267.67817703849437
660,-106.90648107448668,-87.11613505690282,-266.6341515331335
661,-115.91924953643189,-79.6621533125137,-265.16880428683925
662,-124.74871048709788,-72.08563393465256,-263.288107116954
663,-133.3834214695087,-64.39855552509786,-261.00091298037125
664,-141.81382192692598,-56.61448941296207,-258.3175428066739
665,-150.03207001564832,-48.74843617159577,-255.2498004492923
666,-148.0034939944006,-37.55220994265636,-258.3107383410395
667,-145.74784268630634,-26.298119940060726,-260.97550201664217
668,-143.26677540406487,-15.003670733914886,-263.2367059618908
669,-140.56322621709862,-3.684987037854725,-265.08931692377644
670,-137.6416214949787,7.638599054901932,-266.53036941619274
671,-134.50723445809933,18.949886377358506,-267.55958991621856
672,-131.16692684540965,30.232170808553622,-268.17871341027904
673,-127.62798781013723,41.46957147213811,-268.39188567037826
674,-123.89856574298732,52.64536218635054,-268.2055383471559
675,-119.98736796446805,63.747154655476706,-267.6274447127094
676,-115.9032799223043,74.76312381725323,-266.66700132143876
677,-111.65506119803189,85.68215733624785,-265.33513290677257
678,-107.2514254138444,96.4977499362605,-263.64272975722275
679,-102.70067972700349,107.20143372419078,-261.6023584258925
680,-98.0104099944926,117.79096375813077,-259.225326401357
681,-93.18778974497812,128.26224562162741,-256.5239893091022
682,-88.23896532584341,138.61525749372555,-253.50944817793524
683,-76.79997492764896,140.02906376040798,-256.3415512673282
684,-65.22894442511846,141.2644564105532,-258.80894939415657
685,-53.59582302355305,142.3095894681328,-260.8976636852126
686,-41.74043466033626,143.18351307319008,-262.62710617698997
687,-29.965583571972683,143.85374792798157,-263.9589510044506
688,-18.11148826832779,144.338356752101,-264.91624460999543
689,-6.249653623899598,144.63604900347443,-265.49556999225734
690,6.254546965099361,144.7492958456439,-265.7035479235288
691,18.152995497433515,144.6691459812186,-265.5233697173277
692,30.08118589870356,144.40871218988187,-264.97726152138966
693,41.97029350969398,143.9720050433821,-264.0733576338143
694,53.98689220086275,143.347970650415,-262.8013388028531
695,65.8300174104341,142.56618295667502,-261.1938272916876
696,77.6689943978011,141.61354322032454,-259.2421485561967
697,89.44026865544457,140.50239397301024,-256.9607776791019
698,100.06934357550382,137.7341612406364,-255.278112201563
699,106.06269182873655,128.57246145265677,-257.14369879428733
700,110.83129063280104,117.7881290992758,-259.59327482687087
701,115.46817150791665,106.87041759498706,-261.6989058617168
702,119.94242436826161,95.87646848208914,-263.4467151989862
703,124.31976267445516,84.65355856587578,-264.8484416020703
704,128.47628540990456,73.4804568495588,-265.8704875022071
705,132.47756540843412,62.20393813443349,-266.5265763526138
706,136.29709603220226,50.88997376785844,-266.8110013829212
707,140.12507187878458,38.928490748176216,-266.7088538403474
708,143.57864207630078,27.514311596192375,-266.2287944593276
709,146.854879062787,16.040393064956106,-265.37301104758984
710,149.93602083771427,4.575724347242887,-264.1456960609765
711,152.85518906948352,-7.040330696577586,-262.52806473313103
712,155.5504639933314,-18.507406310075933,-260.55719831768755
713,158.05570332340542,-29.986623033452737,-258.21653363503225
714,160.36056436729822,-41.41080550375779,-255.52067555432058
715,160.75075800829305,-52.230853708989414,-253.44168656653045
716,153.8225604536264,-60.654584555471324,-255.10102257811238
717,145.04508066548817,-68.42971103588073,-257.41638272479446
718,136.1208303890982,-76.1206088871529,-259.41241713068644
719,127.09169596567138,-83.68330678421118,-261.07159738314664
720,117.82839408468242,-91.22456837707647,-262.4013488161273
721,108.55296846959638,-98.54367482555779,-263.36574487309133
722,99.13797431599582,-105.74797460573565,-263.97224376922054
723,89.63472590571455,-112.79049199435923,-264.210793327962
724,79.52575108606564,-120.03242779695114,-264.0588259902852
725,69.81875636629587,-126.74858287686665,-263.5245021803221
726,60.002416565428454,-133.30413051260402,-262.60354429334825
727,50.136861015978354,-139.65967493907584,-261.2954714893355
728,40.083328833965346,-145.89085483251256,-259.57682304926817
729,30.106645021061947,-151.8438794332727,-257.484518490836
730,20.06883665041487,-157.59670510738323,-254.99830176145446
731,10.034420045607808,-163.1164628128956,-252.13206979384205
732,0.0,-166.7099787866294,-249.9735484500456
733,-10.02952922259747,-163.036959090103,-252.00917945010644
734,-20.052102491400845,-157.46529498285574,-254.78567448243908
735,-30.07422140693446,-151.68034984201728,-257.2072182913117
736,-40.03299779745999,-145.70766550782378,-259.250882790889
737,-50.06590571005326,-139.46202405388095,-260.9256776940985
738,-59.90674526423627,-133.09158274618986,-262.1848341110204
739,-69.69031564655184,-126.51541230697235,-263.039714445739
740,-79.35151594007453,-119.76944546361568,-263.480192374815
741,-89.39087633793498,-112.48364760515008,-263.4921127940555
742,-98.79970246310418,-105.38714855944788,-263.07153563363613
743,-108.08362703657552,-98.11760974221811,-262.227052326494
744,-117.18295331585708,-90.72485813315392,-260.9639658352563
745,-126.21265052033941,-83.1045008353249,-259.26586336691963
746,-134.94695296172088,-75.46416075738891,-257.17529897631846
747,-143.5032447908763,-67.70230006213131,-254.68003474403636
748,-151.8333535849332,-59.87020991068798,-251.8021000739845
749,-158.3534054475,-51.45191012923228,-249.6619900734624
750,-158.03278490408508,-40.80968999267756,-251.81156051516825
751,-155.89478804875438,-29.576650154362106,-254.68623362075394
752,-153.52802361099265,-18.2667761960092,-257.16947843400186
753,-150.9434632706958,-6.952278848900198,-259.244684709781
754,-148.10989994229712,4.519995071545933,-260.9285773705082
755,-145.0904002262423,15.847665834689055,-262.18452276056865
756,-141.85574993384628,27.1841497380733,-263.0341445348259
757,-138.42714041467062,38.45678423337795,-263.47697429718204
758,-134.61155007659406,50.26063248354264,-263.5115283976186
759,-130.79495252177654,61.413878718839904,-263.14139146772396
760,-126.7918281195138,72.51705188461466,-262.38464978870235
761,-122.63244881873808,83.50460912106391,-261.25382047694427
762,-118.25511526014446,94.52771103137063,-259.7406366833979
763,-113.78633466635216,105.31381023524976,-257.8871640152186
764,-109.16348638820698,116.01563740895142,-255.68688013316694
765,-104.41943005983761,126.58044892878512,-253.15969271207106
766,-98.5270492043287,135.61136704603194,-251.34370050797958
767,-93.54292284263731,145.95096631898082,-248.21027082736182
768,-83.16913173806617,148.8513583686958,-250.1921562130453
769,-71.63156732160542,150.19918739068,-252.85425937409218
770,-59.9976071837858,151.33533060169825,-255.1616444941446
771,-48.16368340508751,152.3320528928408,-257.09613544512894
772,-36.25730280961425,153.11125021690833,-258.6637476083566
773,-24.40907885608214,153.72279128239296,-259.82684656863023
774,-12.51565532034765,154.12163510201367,-260.6300505264835
775,0.0,154.3739984347269,-261.0575824653348
776,12.5379169540625,154.3957717173451,-261.0936339802776
777,24.494798239598136,154.26263233820575,-260.7393020217871
778,36.44994069385189,153.92474225876379,-260.0380483204062
779,48.51220369355336,153.4343525357124,-258.95652511954756
780,60.5550227699888,152.74133120705852,-257.5322569955155
781,72.45456595973394,151.92487525837038,-255.75938512927178
782,84.32277695414889,150.91608663867802,-253.66259023207087
783,95.03780827644616,148.28337124038364,-252.1768554401365
784,105.69858103617915,145.48184563949496,-250.4177953973176
785,111.74402816772303,136.31504447640714,-252.37312654223297
786,117.64972655135148,127.02307284457635,-254.0455316407652
787,122.36349518408856,116.10658903645333,-256.31374767787986
788,126.90277122960936,105.08107249779052,-258.24381258517343
789,131.3680194455911,93.8621571856093,-259.8157787976992
790,135.64473097892403,82.54644944931867,-261.0336817193377
791,139.74200447485674,71.27192089526868,-261.86168889168687
792,143.64444963577807,59.918744612975274,-262.3358376391242
793,147.58506716082863,47.95406180811417,-262.4207912114924
794,151.3007099002893,35.926195346904024,-262.1115800519507
795,154.6852991271324,24.437961894539054,-261.42147072865083
796,157.85778045589933,12.915869922640892,-260.3730213918843
797,160.8966993229305,1.2766253004475363,-258.9259958733769
798,163.71381340327397,-10.374131986157222,-257.11704372197613
799,166.34510877909557,-21.891110312893655,-254.94228375847715
800,168.75579925565793,-33.394850493531834,-252.41975824430088
801,169.27864365179707,-44.27240966564096,-250.52648039370942
802,169.60802182696972,-55.108085815450046,-248.34464725008735
803,162.67639449351134,-63.56582211626751,-250.07183520297397
804,155.60867140352497,-71.92110669163742,-251.53529799551836
805,146.7062072477756,-79.66430022248456,-253.6678075713666
806,137.66629688584734,-87.2775770131336,-255.4855276880451
807,128.43607673832688,-94.879195590674,-256.9607785611669
808,119.06842096936597,-102.33376589231064,-258.0983524435537
809,109.69175295283011,-109.60576873599847,-258.8558865670646
810,100.1885842491023,-116.71633127586725,-259.26650609043355
811,90.12252935827885,-124.04227998880462,-259.284684810732
812,79.93242241886462,-131.16915559701926,-258.9057798755098
813,70.14998183971296,-137.80991900086977,-258.13923953181137
814,60.27429115746585,-144.24852913085357,-257.003477014765
815,50.249540998057526,-150.5781213049556,-255.45057663540783
816,40.153268486274136,-156.68227734276388,-253.51806129210533
817,30.134641021407575,-162.54513109450704,-251.19772109114027
818,20.071385315585793,-168.16971931249026,-248.50932059782906
819,10.041860119522157,-171.89719240198065,-246.54427873532603
820,0.0,-175.41241339448666,-244.27384144479208
821,-10.035493541993135,-171.78820892786106,-246.38796872440943
822,-20.047801851205417,-167.9721233557137,-248.21732726411733
823,-30.087161332552864,-162.289027421537,-250.80193772574538
824,-40.0771032148783,-156.38507244197706,-253.03717212243137
825,-50.139644069138384,-150.2488034094057,-254.89190021159845
826,-60.12483939404684,-143.89086093376295,-256.366229821856
827,-69.95219086321325,-137.4213578389751,-257.41140452856706
828,-79.67307710191825,-130.74356976835972,-258.0657452624062
829,-89.77704095404741,-123.56675883248872,-258.2907063612281
830,-99.72757172349387,-116.17926718753306,-258.07350483510845
831,-109.08358281537818,-108.99807532566194,-257.4206973584335
832,-118.26920471801505,-101.6468767230647,-256.3659334189254
833,-127.38873015155545,-94.10549240554816,-254.86536268429856
834,-136.3077095548271,-86.4162608225012,-252.96421775941522
835,-144.96609853602072,-78.71938762857587,-250.6590080793234
836,-153.40825701033359,-70.90409242815758,-247.9784146604648
837,-160.06123904116393,-62.54394978618626,-246.05172690548116
838,-166.51711996942706,-54.103807344551036,-243.81886525447413
839,-166.27063261936217,-43.48570737506343,-246.0747291232333
840,-165.8121284984086,-32.81233157996491,-248.0167056430091
841,-163.5774470179963,-21.52688446119482,-250.7005358933044
842,-161.09481233330627,-10.208172485202928,-253.00383055678017
843,-158.3967489265644,1.2567895925722663,-254.9029043572859
844,-155.4525752761305,12.719076852641818,-256.4058394264773
845,-152.34890956413093,24.068847315237615,-257.47292229385147
846,-149.015278924754,35.383522151695246,-258.15232616284464
847,-145.33380744676236,47.22257149170698,-258.41782961955823
848,-141.41622026213068,58.989278092568526,-258.266453679841
849,-137.52588322293818,70.14164357346682,-257.708912809814
850,-133.43876206431645,81.20400953158449,-256.78853203027313
851,-129.170882619999,92.29230781928443,-255.47034664552498
852,-124.71988017326501,103.27354275573727,-253.80168651190994
853,-120.19957802207608,114.05332110502714,-251.78100924453034
854,-115.51583651958772,124.71917230105291,-249.43774169111552
855,-109.72758505550523,133.85521251014274,-247.81900350703037
856,-103.8063306030834,142.87738224253908,-245.93473444086763
857,-98.79994372879696,153.22383249613085,-242.6726210600019
858,-88.4338819237604,156.19643576955337,-244.77005846587355
859,-77.98273445414773,158.9722907704565,-246.58213030959357
860,-66.3593333088426,160.22463078460208,-249.08821927734283
861,-54.5593658390568,161.36860266100635,-251.20581058963276
862,-42.65088702275609,162.27313250806083,-252.98094569232063
863,-30.706114984467757,162.93057107855864,-254.404795422139
864,-18.795335356725893,163.45841033750017,-255.41422143438038
865,-6.283945933545844,163.8807915546189,-256.04000107415925
866,6.29018755899803,164.04356865844963,-256.2943167230178
867,18.851605485173792,163.94777780932287,-256.17888941049017
868,30.858399049326177,163.73860979221868,-255.66649187530328
869,42.95066142975713,163.41367929302805,-254.75903797295754
870,55.06217361310747,162.85574215864992,-253.520871120647
871,67.12485790161287,162.07299015045493,-251.96171345093111
872,79.07573439617816,161.2004340359215,-250.03820627333903
873,89.86757257436619,158.72869336980003,-248.7382721950107
874,100.63104948153313,156.0636017363857,-247.17018670309866
875,111.31611225780638,153.21400327630286,-245.34596835889548
876,117.42787562139168,144.05377925510564,-247.37909919871836
877,123.39156476945176,134.73999025885078,-249.14720914937763
878,129.1837486478174,125.3190852673284,-250.63745150840595
879,133.80754844986166,114.27345086108981,-252.73552881193027
880,138.38019232310748,103.07315235204544,-254.46002184032062
881,142.75257170405726,91.73779917662489,-255.8521157489452
882,146.8955253609985,80.3327009185571,-256.9023381571667
883,150.9012637482781,68.95937216310558,-257.55040998590556
884,154.97743495999745,57.00852453634725,-257.8034386534927
885,158.81299666059675,44.95210063173743,-257.6818455670529
886,162.38407516885553,32.86297458953233,-257.1853397260302
887,165.67084010345943,21.302835252979285,-256.3014806428268
888,168.85276086982017,9.658653563143103,-255.0085210860872
889,171.79534292153443,-2.0401552981148203,-253.36700875991042
890,174.48404875940537,-13.723959458078214,-251.38635092342645
891,177.02585799756534,-25.288723044994093,-249.02467626662485
892,177.70024039523267,-36.208623342006966,-247.30485659064948
893,178.16569470260174,-47.12054178791437,-245.3026872080015
894,178.41455944386692,-57.96963667753275,-243.03208836054125
895,171.4940778238068,-66.46845512259004,-244.81456953975294
896,164.40986838148473,-74.86562559849163,-246.3518200030216
897,157.19603467582428,-83.12574125496604,-247.629948267472
898,148.16141369352638,-90.80115255594207,-249.59003381768184
899,138.98113775817654,-98.47467562029284,-251.19124743469766
900,129.62895188519389,-106.00009926580327,-252.4788956714101
901,120.15251130692869,-113.33291925092085,-253.4400886243909
902,110.66976329678016,-120.52339879617956,-254.00456916597193
903,100.6695861087473,-127.94629388681282,-254.17017198405495
904,90.50229117858484,-135.16997754516123,-253.96293791267792
905,80.22813181158504,-142.14558672237717,-253.37930176921708
906,70.36705684640549,-148.68019838541065,-252.39830612695974
907,60.39740419910429,-155.12064339195732,-250.99113830467655
908,50.30998948390843,-161.33446252219184,-249.22240084000484
909,40.16873652732725,-167.28311997490775,-247.10039854507173
910,30.105048112827713,-173.027598817276,-244.57437310753988
911,20.101065290509204,-176.89995812620563,-242.7870894826468
912,10.049707972265342,-180.5569971445903,-240.70401077892885
913,0.0,-183.97384565705354,-238.3399186503449
914,-10.04181490073905,-180.4151871241432,-240.51496110912882
915,-20.071439514631457,-176.63923569998155,-242.42925989525574
916,-30.042103401758606,-172.6658265266715,-244.06300826293088
917,-40.06561143292928,-166.85365444947695,-246.4660183248126
918,-50.15891415615313,-160.84999299528883,-248.4740135658849
919,-60.19066554640834,-154.58966969788162,-250.13200254445954
920,-70.09514574427975,-148.10567106511223,-251.42299317983088
921,-79.87673556967223,-141.52299432428865,-252.26950982454983
922,-90.04534876612989,-134.48750978852632,-252.68068929761273
923,-100.07835826483411,-127.19487119406759,-252.67744226718847
924,-109.90793479925945,-119.69373984430527,-252.25605255649674
925,-119.18165334791672,-112.41716505256085,-251.3922385670155
926,-128.39211388187366,-104.98871292640145,-250.06990070029218
927,-137.4164179657643,-97.36599802216762,-248.36320959530627
928,-146.20024320513957,-89.59924352804512,-246.2862815361923
929,-154.75894870734047,-81.8370556161887,-243.7909790956404
930,-161.54902720775846,-73.56291386763631,-242.06513431422988
931,-168.14899904821883,-65.17195426787755,-240.0393374681038
932,-174.5239965326508,-56.70553290070371,-237.7324556839356
933,-174.36945874287795,-46.11652866700723,-240.0759409269606
934,-173.9822484893273,-35.45103647431261,-242.13053913868617
935,-173.36858108265466,-24.7662690710594,-243.87993520983778
936,-171.0144964127841,-13.451063476575815,-246.38762404864144
937,-168.47897405410384,-2.000771765358162,-248.47596546620974
938,-165.66614442544196,9.476373900576062,-250.19595928630713
939,-162.59218361099752,20.906965273576304,-251.53863754433178
940,-159.38497097381935,32.25602169190153,-252.43533187906564
941,-155.87173839042651,44.11957596105709,-252.90951033452424
942,-152.08237721193163,55.94357614107052,-252.98753856620286
943,-148.04482890903114,67.6540288661278,-252.6751959176306
944,-144.06463488717677,78.78457290575452,-251.95145636546889
945,-139.9408219798842,89.93087038751791,-250.81268208201573
946,-135.59310722790167,100.99717860310383,-249.33499836484398
947,-131.05368089322675,111.92161082996493,-247.53402724294418
948,-126.46642369129366,122.68305185376026,-245.3653998056796
949,-120.80986544278052,131.9208498842481,-243.93434728718483
950,-114.98906147750445,141.0619820138741,-242.24137833954947
951,-109.02806533844424,150.06476619741898,-240.30300489479797
952,-103.98485609077206,160.40982077617602,-236.9260937253173
953,-93.65677807800868,163.4569486337268,-239.12353131368943
954,-83.2197171664738,166.31538493064474,-241.04450832528195
955,-72.68286909653678,168.98258933141003,-242.6877030383215
956,-60.8989468982444,170.25537104485576,-244.9946052754823
957,-49.029968612882264,171.29159944888394,-246.95953907108782
958,-37.08861621549989,172.08933783381215,-248.58120557384908
959,-25.087227719875326,172.64841430026613,-249.85864363879776
960,-12.563824461624833,173.22148994099123,-250.68756154713537
961,0.0,173.53896041851252,-251.14696150461472
962,12.591460038961879,173.60251053677592,-251.23897767967782
963,25.198481809312348,173.41405657609658,-250.96668938208973
964,37.335726520020586,173.23591737805265,-250.23742744663508
965,49.47066583649105,172.83122377335877,-249.1792913224433
966,61.5954427775542,172.2025666927746,-247.79658694706393
967,73.70279518044552,171.3538461726422,-246.0932306633238
968,84.57859466015535,169.03111434105762,-244.98047408545781
969,95.41113542956042,166.51878681973554,-243.60273862466232
970,106.19534964988127,163.81978727489454,-241.96263100443358
971,116.92696361166718,160.93679247771007,-240.06282064496546
972,123.09775922193992,151.7592095350117,-242.18366125245058
973,129.1138832492959,142.4513058662468,-244.03568982428826
974,134.9711534897376,133.016974530045,-245.61694587740098
975,140.66483397235083,123.46298425871757,-246.92483394644006
976,145.33225789655302,112.25221620041371,-248.80989282290227
977,149.79301998361882,100.93485617592016,-250.36314795654724
978,154.0421062097607,89.5198304716079,-251.5810794187957
979,158.07497153934852,78.01555093311349,-252.46075004291833
980,162.2714725393726,66.05187970710706,-252.88675345584184
981,166.22444494689967,54.00997457869521,-252.94212568240815
982,169.92902892338785,41.900745757833185,-252.62591463783505
983,173.38113226808315,29.737326269293064,-251.93750859892327
984,176.69126041728327,18.064931995965452,-250.8010633259103
985,179.76178968838155,6.362584424200752,-249.32150891027626
986,182.5902778786391,-5.3606676056386995,-247.50084574627445
987,185.17480601484633,-17.091870230961312,-245.34171459259778
988,185.98932351241672,-28.06864212424795,-243.7947561812099
989,186.59442445074885,-39.021181765608084,-241.9718319445296
990,186.99025169347365,-49.9399796905421,-239.87483614874952
991,187.17692878452453,-60.81674293683538,-237.50617459437893
992,180.24084129466576,-69.3567529661558,-239.35492132964083
993,173.1634714855097,-77.77972023214615,-240.95487464501883
994,165.94485682102365,-86.08240580866945,-242.3020504435783
995,158.58593900381126,-94.25981919309882,-243.3924277742858
996,149.4233809864212,-101.998998679632,-245.12822238862344
997,140.11689343929265,-109.57650977443714,-246.5519036201984
998,130.66894365106836,-116.98542149519409,-247.65678967270918
999,121.08288472466671,-124.21783420671687,-248.43647535023734
1000,111.1174601014706,-131.72913066565673,-248.75431935912718
1001,101.01195821842873,-139.0307324149871,-248.70626108226406
1002,90.77482110639099,-146.11087694868536,-248.28743829725815
1003,80.4155100034768,-152.95908636663722,-247.49343287679733
1004,70.4741656863672,-159.5020834662706,-246.23380844504405
1005,60.43878227400313,-165.81115154228885,-244.62160456568958
1006,50.32048038264244,-171.8782855699482,-242.656398179403
